"transcript","logFC","logCPM","LR","PValue","FDR","contrast","expression"
"16939","TRINITY_DN55305_c0_g1_i1",-3.755654221,1.946599669,36.91485712,1.23e-09,1.05e-07,"T2_vs_CTL","down"
"16940","TRINITY_DN57436_c0_g1_i3",-3.084886931,4.123777338,36.67243958,1.4e-09,1.18e-07,"T2_vs_CTL","down"
"16941","TRINITY_DN64346_c0_g1_i2",3.041667168,5.047006871,36.35508913,1.64e-09,1.38e-07,"T2_vs_CTL","up"
"16942","TRINITY_DN55102_c0_g1_i1",3.356835767,3.062560097,36.23616583,1.75e-09,1.46e-07,"T2_vs_CTL","up"
"16943","TRINITY_DN52532_c0_g1_i1",-3.347950937,2.698460194,36.0651745,1.91e-09,1.59e-07,"T2_vs_CTL","down"
"16944","TRINITY_DN32043_c0_g1_i1",-3.064535067,3.916164492,35.99738386,1.98e-09,1.64e-07,"T2_vs_CTL","down"
"16945","TRINITY_DN52064_c0_g1_i1",-3.036904746,4.312912238,35.93667084,2.04e-09,1.68e-07,"T2_vs_CTL","down"
"16946","TRINITY_DN54128_c0_g1_i1",-3.053012982,4.033057116,35.81954713,2.16e-09,1.76e-07,"T2_vs_CTL","down"
"16947","TRINITY_DN58293_c0_g1_i1",-4.675813957,0.370034592,35.81830142,2.17e-09,1.76e-07,"T2_vs_CTL","down"
"16948","TRINITY_DN49664_c0_g1_i1",-3.098941182,3.573797835,35.81558637,2.17e-09,1.76e-07,"T2_vs_CTL","down"
"16949","TRINITY_DN43391_c0_g1_i1",7.624543559,-0.552746465,35.68615397,2.32e-09,1.87e-07,"T2_vs_CTL","up"
"16950","TRINITY_DN64310_c0_g1_i1",-3.718723687,1.723786167,35.67063566,2.34e-09,1.88e-07,"T2_vs_CTL","down"
"16951","TRINITY_DN29629_c0_g1_i1",3.006047854,4.729594654,35.66225441,2.35e-09,1.88e-07,"T2_vs_CTL","up"
"16952","TRINITY_DN58348_c94_g1_i1",3.53129566,8.774037292,35.39715354,2.69e-09,2.14e-07,"T2_vs_CTL","up"
"16953","TRINITY_DN64122_c0_g1_i1",-2.961961042,6.961348455,35.23438463,2.92e-09,2.32e-07,"T2_vs_CTL","down"
"16954","TRINITY_DN36600_c0_g1_i2",3.929168683,1.945161546,35.21359822,2.95e-09,2.33e-07,"T2_vs_CTL","up"
"16955","TRINITY_DN52164_c6_g1_i1",3.121214727,10.66704858,35.12461671,3.09e-09,2.43e-07,"T2_vs_CTL","up"
"16956","TRINITY_DN6452_c0_g1_i1",-2.953771792,5.066315104,34.93671959,3.41e-09,2.66e-07,"T2_vs_CTL","down"
"16957","TRINITY_DN60180_c1_g1_i1",-3.479289734,2.126951326,34.87499645,3.52e-09,2.74e-07,"T2_vs_CTL","down"
"16958","TRINITY_DN61888_c0_g1_i1",-2.979934444,7.846880465,34.71765075,3.81e-09,2.95e-07,"T2_vs_CTL","down"
"16959","TRINITY_DN60244_c1_g1_i1",3.027798058,4.279373817,34.71425328,3.82e-09,2.95e-07,"T2_vs_CTL","up"
"16960","TRINITY_DN41127_c0_g1_i1",-3.075130189,10.11803518,34.64439626,3.96e-09,3.03e-07,"T2_vs_CTL","down"
"16961","TRINITY_DN57222_c0_g1_i1",3.050740378,9.463701955,34.64060394,3.97e-09,3.03e-07,"T2_vs_CTL","up"
"16962","TRINITY_DN61026_c0_g1_i1",-3.617367753,1.931872487,34.62598323,4e-09,3.04e-07,"T2_vs_CTL","down"
"16963","TRINITY_DN40170_c0_g1_i1",2.913354476,5.798881322,34.6020981,4.04e-09,3.06e-07,"T2_vs_CTL","up"
"16964","TRINITY_DN42015_c0_g1_i1",2.912409915,5.655582485,34.43245016,4.41e-09,3.33e-07,"T2_vs_CTL","up"
"16965","TRINITY_DN46769_c0_g1_i1",-2.946829133,4.499067408,34.32833272,4.66e-09,3.5e-07,"T2_vs_CTL","down"
"16966","TRINITY_DN62433_c4_g1_i1",-2.970773354,8.06395709,34.31559628,4.69e-09,3.5e-07,"T2_vs_CTL","down"
"16967","TRINITY_DN62503_c0_g1_i1",-2.936636282,7.507362163,34.15692284,5.08e-09,3.78e-07,"T2_vs_CTL","down"
"16968","TRINITY_DN58079_c33_g2_i9",3.073469195,10.92872081,34.02020774,5.45e-09,4.03e-07,"T2_vs_CTL","up"
"16969","TRINITY_DN55528_c0_g1_i2",-2.965398457,3.808755306,34.01446367,5.47e-09,4.03e-07,"T2_vs_CTL","down"
"16970","TRINITY_DN60826_c1_g1_i1",2.935410769,7.58933819,33.92365183,5.73e-09,4.21e-07,"T2_vs_CTL","up"
"16971","TRINITY_DN64348_c1_g1_i1",-2.888416497,5.270867226,33.84010696,5.98e-09,4.37e-07,"T2_vs_CTL","down"
"16972","TRINITY_DN14100_c0_g1_i1",3.8935108,1.385738848,33.80696872,6.09e-09,4.43e-07,"T2_vs_CTL","up"
"16973","TRINITY_DN50826_c0_g1_i1",2.896223425,6.019835993,33.68689211,6.47e-09,4.69e-07,"T2_vs_CTL","up"
"16974","TRINITY_DN49774_c2_g1_i2",-2.949282333,8.422616493,33.53956546,6.98e-09,5.04e-07,"T2_vs_CTL","down"
"16975","TRINITY_DN61632_c0_g1_i1",4.239739528,0.762301735,33.50287478,7.12e-09,5.1e-07,"T2_vs_CTL","up"
"16976","TRINITY_DN51841_c0_g1_i1",7.025567067,0.724414393,33.5003066,7.13e-09,5.1e-07,"T2_vs_CTL","up"
"16977","TRINITY_DN61426_c1_g1_i1",-4.241232463,0.585005003,33.42124634,7.42e-09,5.29e-07,"T2_vs_CTL","down"
"16978","TRINITY_DN58636_c0_g1_i1",-2.852940547,6.747703904,33.15948118,8.49e-09,6.01e-07,"T2_vs_CTL","down"
"16979","TRINITY_DN49019_c0_g1_i1",3.13290272,3.098390551,33.14879121,8.54e-09,6.01e-07,"T2_vs_CTL","up"
"16980","TRINITY_DN53529_c0_g1_i1",-3.009142643,3.524846162,33.14727691,8.54e-09,6.01e-07,"T2_vs_CTL","down"
"16981","TRINITY_DN60775_c0_g1_i1",-2.875547351,4.729371461,33.0982516,8.76e-09,6.14e-07,"T2_vs_CTL","down"
"16982","TRINITY_DN58079_c33_g2_i1",3.024952476,10.95898318,33.06780665,8.9e-09,6.21e-07,"T2_vs_CTL","up"
"16983","TRINITY_DN48388_c0_g1_i1",-2.851579714,6.884834705,33.04909369,8.99e-09,6.23e-07,"T2_vs_CTL","down"
"16984","TRINITY_DN48330_c0_g1_i1",3.376403099,2.35910363,33.04620967,9e-09,6.23e-07,"T2_vs_CTL","up"
"16985","TRINITY_DN63658_c1_g2_i1",-2.847151399,5.315339671,33.02024359,9.12e-09,6.28e-07,"T2_vs_CTL","down"
"16986","TRINITY_DN64952_c0_g1_i1",-2.871313882,7.388428234,32.96844426,9.37e-09,6.43e-07,"T2_vs_CTL","down"
"16987","TRINITY_DN60525_c0_g1_i1",-2.848381761,5.059129971,32.88424054,9.78e-09,6.68e-07,"T2_vs_CTL","down"
"16988","TRINITY_DN58079_c33_g2_i8",2.938233641,9.236886374,32.58416046,1.14e-08,7.75e-07,"T2_vs_CTL","up"
"16989","TRINITY_DN60980_c0_g1_i2",3.555887143,2.299404945,32.58064419,1.14e-08,7.75e-07,"T2_vs_CTL","up"
"16990","TRINITY_DN61019_c6_g1_i1",-2.884382018,4.093500922,32.56792756,1.15e-08,7.77e-07,"T2_vs_CTL","down"
"16991","TRINITY_DN53438_c0_g1_i1",-4.380950639,0.305455011,32.45613597,1.22e-08,8.2e-07,"T2_vs_CTL","down"
"16992","TRINITY_DN44875_c0_g1_i2",3.226908695,2.608903817,32.35135184,1.29e-08,8.62e-07,"T2_vs_CTL","up"
"16993","TRINITY_DN60895_c2_g1_i1",-3.448725242,1.912060922,32.2323458,1.37e-08,9.12e-07,"T2_vs_CTL","down"
"16994","TRINITY_DN65140_c2_g1_i2",3.297464589,2.680495328,32.17365037,1.41e-08,9.37e-07,"T2_vs_CTL","up"
"16995","TRINITY_DN51273_c0_g1_i1",2.916113886,3.934021935,32.00336995,1.54e-08,1.02e-06,"T2_vs_CTL","up"
"16996","TRINITY_DN7996_c0_g1_i1",7.026652902,0.228869508,31.98810768,1.55e-08,1.02e-06,"T2_vs_CTL","up"
"16997","TRINITY_DN17489_c0_g1_i1",-3.052319591,3.094303311,31.98708068,1.55e-08,1.02e-06,"T2_vs_CTL","down"
"16998","TRINITY_DN63325_c0_g2_i1",-3.45034248,1.759082728,31.94118347,1.59e-08,1.04e-06,"T2_vs_CTL","down"
"16999","TRINITY_DN27263_c0_g1_i1",-2.77740606,5.710030158,31.91757847,1.61e-08,1.05e-06,"T2_vs_CTL","down"
"17000","TRINITY_DN60647_c1_g1_i2",-2.86201143,4.966670385,31.91320091,1.61e-08,1.05e-06,"T2_vs_CTL","down"
"17001","TRINITY_DN13004_c1_g1_i1",-2.882038517,3.669737422,31.86757306,1.65e-08,1.07e-06,"T2_vs_CTL","down"
"17002","TRINITY_DN55545_c0_g1_i1",-2.919433967,3.42368556,31.83566635,1.68e-08,1.08e-06,"T2_vs_CTL","down"
"17003","TRINITY_DN56265_c0_g1_i1",2.864738448,4.055642923,31.79864423,1.71e-08,1.1e-06,"T2_vs_CTL","up"
"17004","TRINITY_DN57353_c1_g1_i1",7.156480146,-0.30369034,31.73204606,1.77e-08,1.13e-06,"T2_vs_CTL","up"
"17005","TRINITY_DN55092_c0_g1_i1",-2.789555953,5.135061984,31.67821314,1.82e-08,1.16e-06,"T2_vs_CTL","down"
"17006","TRINITY_DN48074_c3_g1_i1",2.882843952,3.998822362,31.59465404,1.9e-08,1.2e-06,"T2_vs_CTL","up"
"17007","TRINITY_DN55441_c0_g1_i1",3.172273198,2.492361374,31.58178133,1.91e-08,1.21e-06,"T2_vs_CTL","up"
"17008","TRINITY_DN64156_c0_g1_i1",-4.259361517,0.320164975,31.57268729,1.92e-08,1.21e-06,"T2_vs_CTL","down"
"17009","TRINITY_DN29806_c0_g1_i1",4.854442828,0.525236553,31.54153362,1.95e-08,1.22e-06,"T2_vs_CTL","up"
"17010","TRINITY_DN38757_c0_g1_i2",-3.81511484,0.904897945,31.42025464,2.08e-08,1.3e-06,"T2_vs_CTL","down"
"17011","TRINITY_DN83294_c0_g1_i1",7.108252644,-0.25397979,31.40474405,2.09e-08,1.3e-06,"T2_vs_CTL","up"
"17012","TRINITY_DN41964_c0_g1_i1",2.806818363,4.647015628,31.3751746,2.13e-08,1.32e-06,"T2_vs_CTL","up"
"17013","TRINITY_DN50266_c0_g1_i1",2.840663321,8.342614768,31.3399131,2.17e-08,1.34e-06,"T2_vs_CTL","up"
"17014","TRINITY_DN63923_c0_g1_i1",3.023922465,2.954788664,31.31107616,2.2e-08,1.35e-06,"T2_vs_CTL","up"
"17015","TRINITY_DN60876_c0_g1_i1",3.414172687,1.766429009,31.30486884,2.21e-08,1.35e-06,"T2_vs_CTL","up"
"17016","TRINITY_DN10517_c0_g1_i1",-2.85094337,3.697310161,31.16393338,2.37e-08,1.45e-06,"T2_vs_CTL","down"
"17017","TRINITY_DN44061_c0_g1_i1",-2.770992198,4.743463063,31.08859514,2.47e-08,1.5e-06,"T2_vs_CTL","down"
"17018","TRINITY_DN53364_c0_g1_i1",4.487613248,0.370858648,31.08491082,2.47e-08,1.5e-06,"T2_vs_CTL","up"
"17019","TRINITY_DN52730_c0_g1_i6",2.974706889,3.803629185,30.94312199,2.66e-08,1.61e-06,"T2_vs_CTL","up"
"17020","TRINITY_DN55923_c0_g1_i1",-3.017347609,2.776233785,30.87923071,2.75e-08,1.65e-06,"T2_vs_CTL","down"
"17021","TRINITY_DN58079_c33_g2_i6",2.784828642,6.450500661,30.86529191,2.77e-08,1.66e-06,"T2_vs_CTL","up"
"17022","TRINITY_DN35648_c0_g1_i1",-2.721313703,5.884130579,30.72848837,2.97e-08,1.77e-06,"T2_vs_CTL","down"
"17023","TRINITY_DN51065_c1_g1_i2",2.737908136,6.25671535,30.72450647,2.97e-08,1.77e-06,"T2_vs_CTL","up"
"17024","TRINITY_DN98287_c0_g1_i1",7.308020654,-0.971744685,30.71687654,2.99e-08,1.77e-06,"T2_vs_CTL","up"
"17025","TRINITY_DN58079_c33_g1_i4",2.949213247,12.97850022,30.70098251,3.01e-08,1.78e-06,"T2_vs_CTL","up"
"17026","TRINITY_DN61453_c0_g2_i1",-4.620982078,0.02801933,30.6967608,3.02e-08,1.78e-06,"T2_vs_CTL","down"
"17027","TRINITY_DN52763_c0_g1_i1",-2.715939266,5.881172597,30.62980712,3.12e-08,1.83e-06,"T2_vs_CTL","down"
"17028","TRINITY_DN35605_c0_g1_i2",-2.880429083,3.258660324,30.60299131,3.17e-08,1.85e-06,"T2_vs_CTL","down"
"17029","TRINITY_DN55780_c0_g1_i1",-2.719679166,5.829051133,30.54573098,3.26e-08,1.9e-06,"T2_vs_CTL","down"
"17030","TRINITY_DN136784_c0_g1_i1",2.729209008,5.813560209,30.42532144,3.47e-08,2.02e-06,"T2_vs_CTL","up"
"17031","TRINITY_DN95363_c0_g1_i2",6.731802348,0.81722821,30.35111158,3.61e-08,2.09e-06,"T2_vs_CTL","up"
"17032","TRINITY_DN62641_c0_g1_i1",-2.701473756,5.735514452,30.30706169,3.69e-08,2.13e-06,"T2_vs_CTL","down"
"17033","TRINITY_DN50740_c0_g1_i1",-2.703755586,5.48663975,30.28162577,3.74e-08,2.15e-06,"T2_vs_CTL","down"
"17034","TRINITY_DN53249_c0_g1_i1",-2.744435251,7.608257447,30.24486637,3.81e-08,2.18e-06,"T2_vs_CTL","down"
"17035","TRINITY_DN40693_c0_g1_i1",2.772274734,4.642169452,30.24145752,3.81e-08,2.18e-06,"T2_vs_CTL","up"
"17036","TRINITY_DN45433_c0_g1_i1",2.82643942,3.897123419,30.18995515,3.92e-08,2.23e-06,"T2_vs_CTL","up"
"17037","TRINITY_DN16944_c0_g1_i1",2.781134144,4.136679514,30.16959748,3.96e-08,2.25e-06,"T2_vs_CTL","up"
"17038","TRINITY_DN19945_c0_g1_i1",3.600645386,1.56246788,30.13870105,4.02e-08,2.28e-06,"T2_vs_CTL","up"
"17039","TRINITY_DN31094_c0_g1_i1",-2.836868338,3.357582972,30.11469407,4.07e-08,2.3e-06,"T2_vs_CTL","down"
"17040","TRINITY_DN59327_c0_g1_i1",-2.974298553,2.780185294,30.08769552,4.13e-08,2.32e-06,"T2_vs_CTL","down"
"17041","TRINITY_DN42873_c0_g1_i1",-3.10692583,2.489881298,30.08297013,4.14e-08,2.32e-06,"T2_vs_CTL","down"
"17042","TRINITY_DN58975_c0_g1_i1",7.074602672,-0.518178599,30.01824728,4.28e-08,2.39e-06,"T2_vs_CTL","up"
"17043","TRINITY_DN62328_c1_g1_i2",4.186950912,0.923592678,29.98469614,4.35e-08,2.42e-06,"T2_vs_CTL","up"
"17044","TRINITY_DN50467_c0_g1_i1",-2.86925989,3.110782309,29.8514668,4.66e-08,2.59e-06,"T2_vs_CTL","down"
"17045","TRINITY_DN28063_c0_g1_i1",-3.110767302,2.355382725,29.82875362,4.72e-08,2.61e-06,"T2_vs_CTL","down"
"17046","TRINITY_DN60145_c0_g1_i1",3.190103433,2.769956437,29.7847907,4.83e-08,2.66e-06,"T2_vs_CTL","up"
"17047","TRINITY_DN61866_c6_g2_i1",-2.944448411,2.802331024,29.70905726,5.02e-08,2.76e-06,"T2_vs_CTL","down"
"17048","TRINITY_DN64931_c2_g1_i1",-2.673783325,6.489837939,29.6277156,5.24e-08,2.86e-06,"T2_vs_CTL","down"
"17049","TRINITY_DN55500_c0_g1_i2",3.310245595,1.805321251,29.55069541,5.45e-08,2.97e-06,"T2_vs_CTL","up"
"17050","TRINITY_DN61197_c0_g1_i1",-2.760525473,8.813579903,29.52968087,5.51e-08,2.99e-06,"T2_vs_CTL","down"
"17051","TRINITY_DN56661_c0_g1_i1",-2.726881914,4.072970676,29.4807665,5.65e-08,3.06e-06,"T2_vs_CTL","down"
"17052","TRINITY_DN125311_c0_g1_i1",5.405229973,-0.364886299,29.47077877,5.68e-08,3.07e-06,"T2_vs_CTL","up"
"17053","TRINITY_DN12126_c0_g1_i1",-2.666634274,6.62186033,29.45133517,5.73e-08,3.09e-06,"T2_vs_CTL","down"
"17054","TRINITY_DN55995_c0_g1_i2",2.810756947,10.41026705,29.41343704,5.85e-08,3.14e-06,"T2_vs_CTL","up"
"17055","TRINITY_DN63594_c4_g1_i1",3.314474642,2.504539293,29.40009771,5.89e-08,3.15e-06,"T2_vs_CTL","up"
"17056","TRINITY_DN58348_c94_g1_i2",2.854278816,11.99570039,29.39431639,5.91e-08,3.15e-06,"T2_vs_CTL","up"
"17057","TRINITY_DN45881_c0_g1_i1",-2.672780502,4.993267351,29.35738597,6.02e-08,3.2e-06,"T2_vs_CTL","down"
"17058","TRINITY_DN48467_c0_g2_i1",-2.654078523,5.357465901,29.22063656,6.46e-08,3.42e-06,"T2_vs_CTL","down"
"17059","TRINITY_DN41933_c0_g1_i1",2.752145359,3.773268126,29.21405528,6.48e-08,3.42e-06,"T2_vs_CTL","up"
"17060","TRINITY_DN60289_c3_g1_i1",2.7631867,4.366456157,29.0260379,7.14e-08,3.76e-06,"T2_vs_CTL","up"
"17061","TRINITY_DN16845_c0_g1_i1",7.227131649,-1.27994269,29.01720327,7.17e-08,3.77e-06,"T2_vs_CTL","up"
"17062","TRINITY_DN65311_c5_g3_i1",-2.657569684,4.89748813,28.98567066,7.29e-08,3.81e-06,"T2_vs_CTL","down"
"17063","TRINITY_DN64207_c0_g2_i1",-2.643920551,5.341967803,28.88518568,7.68e-08,4.01e-06,"T2_vs_CTL","down"
"17064","TRINITY_DN59399_c0_g2_i1",6.84316622,-0.171580924,28.85006243,7.82e-08,4.07e-06,"T2_vs_CTL","up"
"17065","TRINITY_DN44564_c0_g1_i1",3.010120175,2.549449302,28.84197796,7.85e-08,4.07e-06,"T2_vs_CTL","up"
"17066","TRINITY_DN57534_c0_g1_i4",-3.581288686,0.904365723,28.82761747,7.91e-08,4.09e-06,"T2_vs_CTL","down"
"17067","TRINITY_DN41262_c0_g1_i2",2.640763655,6.08681066,28.78363966,8.09e-08,4.17e-06,"T2_vs_CTL","up"
"17068","TRINITY_DN80364_c0_g1_i1",6.676965441,0.476063009,28.77387652,8.13e-08,4.18e-06,"T2_vs_CTL","up"
"17069","TRINITY_DN6687_c0_g1_i1",6.6778989,0.444119191,28.73580978,8.3e-08,4.24e-06,"T2_vs_CTL","up"
"17070","TRINITY_DN38830_c0_g1_i1",5.027590898,0.800644715,28.73289145,8.31e-08,4.24e-06,"T2_vs_CTL","up"
"17071","TRINITY_DN53606_c0_g1_i1",2.671590731,7.700039157,28.72661133,8.34e-08,4.24e-06,"T2_vs_CTL","up"
"17072","TRINITY_DN9009_c0_g1_i2",-2.834612166,2.999933891,28.68301396,8.52e-08,4.32e-06,"T2_vs_CTL","down"
"17073","TRINITY_DN57322_c0_g1_i1",-3.330237333,1.522584074,28.64902768,8.68e-08,4.39e-06,"T2_vs_CTL","down"
"17074","TRINITY_DN43827_c0_g1_i1",2.62602039,6.062504014,28.6134782,8.84e-08,4.46e-06,"T2_vs_CTL","up"
"17075","TRINITY_DN51352_c2_g1_i1",-2.693259692,8.391407694,28.60220851,8.89e-08,4.47e-06,"T2_vs_CTL","down"
"17076","TRINITY_DN42997_c0_g1_i1",2.626902713,6.597535746,28.49387617,9.4e-08,4.71e-06,"T2_vs_CTL","up"
"17077","TRINITY_DN60400_c1_g1_i2",-2.887700668,2.793380869,28.48574013,9.44e-08,4.72e-06,"T2_vs_CTL","down"
"17078","TRINITY_DN56051_c0_g1_i1",-2.771949461,3.275633825,28.47714255,9.48e-08,4.72e-06,"T2_vs_CTL","down"
"17079","TRINITY_DN44380_c0_g1_i1",2.611916328,5.800583844,28.47140377,9.51e-08,4.72e-06,"T2_vs_CTL","up"
"17080","TRINITY_DN61373_c0_g1_i1",-2.612548699,5.301894982,28.4152949,9.79e-08,4.85e-06,"T2_vs_CTL","down"
"17081","TRINITY_DN56324_c5_g1_i1",2.73791092,9.979715352,28.33394807,1.02e-07,5.04e-06,"T2_vs_CTL","up"
"17082","TRINITY_DN60568_c0_g1_i1",-2.601311692,6.075485226,28.31709509,1.03e-07,5.07e-06,"T2_vs_CTL","down"
"17083","TRINITY_DN63100_c0_g1_i1",3.114204142,2.037948074,28.21014965,1.09e-07,5.34e-06,"T2_vs_CTL","up"
"17084","TRINITY_DN57493_c0_g2_i1",4.207297859,-0.145071455,28.12042862,1.14e-07,5.58e-06,"T2_vs_CTL","up"
"17085","TRINITY_DN61610_c3_g1_i1",-3.198019618,1.82645598,28.06937141,1.17e-07,5.7e-06,"T2_vs_CTL","down"
"17086","TRINITY_DN41788_c0_g2_i1",-3.136952838,1.934895494,28.06596644,1.17e-07,5.7e-06,"T2_vs_CTL","down"
"17087","TRINITY_DN41769_c0_g1_i1",-2.968780707,2.452943685,28.06163141,1.18e-07,5.7e-06,"T2_vs_CTL","down"
"17088","TRINITY_DN62001_c0_g1_i3",2.812320179,2.934622384,28.02782252,1.2e-07,5.79e-06,"T2_vs_CTL","up"
"17089","TRINITY_DN54428_c0_g1_i1",-2.654683349,3.987789646,28.02147466,1.2e-07,5.79e-06,"T2_vs_CTL","down"
"17090","TRINITY_DN27998_c0_g1_i1",-2.600466836,5.034247878,27.98384518,1.22e-07,5.89e-06,"T2_vs_CTL","down"
"17091","TRINITY_DN46195_c1_g1_i1",2.608614468,5.217931889,27.9471855,1.25e-07,5.94e-06,"T2_vs_CTL","up"
"17092","TRINITY_DN57960_c0_g1_i1",-2.660900133,8.45394341,27.94458196,1.25e-07,5.94e-06,"T2_vs_CTL","down"
"17093","TRINITY_DN54334_c0_g2_i1",2.678598884,3.906188004,27.9422366,1.25e-07,5.94e-06,"T2_vs_CTL","up"
"17094","TRINITY_DN61364_c0_g1_i1",-2.606524494,4.897620789,27.94103033,1.25e-07,5.94e-06,"T2_vs_CTL","down"
"17095","TRINITY_DN138588_c0_g1_i1",7.012275997,-0.961384406,27.93567428,1.25e-07,5.94e-06,"T2_vs_CTL","up"
"17096","TRINITY_DN59428_c0_g1_i1",-2.610138002,7.268955353,27.93296722,1.26e-07,5.94e-06,"T2_vs_CTL","down"
"17097","TRINITY_DN42846_c0_g1_i1",3.231557074,1.747691184,27.8943838,1.28e-07,6.04e-06,"T2_vs_CTL","up"
"17098","TRINITY_DN56909_c0_g1_i3",6.744080027,-0.214125975,27.80804756,1.34e-07,6.3e-06,"T2_vs_CTL","up"
"17099","TRINITY_DN61678_c0_g1_i1",-2.776123589,2.980686835,27.75857052,1.37e-07,6.45e-06,"T2_vs_CTL","down"
"17100","TRINITY_DN57130_c2_g1_i1",-2.706281399,3.374403179,27.75320742,1.38e-07,6.45e-06,"T2_vs_CTL","down"
"17101","TRINITY_DN108410_c0_g1_i1",4.985650951,-0.32960694,27.7229056,1.4e-07,6.53e-06,"T2_vs_CTL","up"
"17102","TRINITY_DN62534_c21_g2_i6",2.773966555,12.55152811,27.71090917,1.41e-07,6.55e-06,"T2_vs_CTL","up"
"17103","TRINITY_DN45479_c0_g1_i1",-2.589505088,4.84092076,27.68473762,1.43e-07,6.62e-06,"T2_vs_CTL","down"
"17104","TRINITY_DN56357_c0_g1_i1",2.67766105,3.527211799,27.64875992,1.45e-07,6.73e-06,"T2_vs_CTL","up"
"17105","TRINITY_DN23956_c0_g1_i2",3.634725783,2.061614444,27.64263135,1.46e-07,6.73e-06,"T2_vs_CTL","up"
"17106","TRINITY_DN64700_c0_g1_i4",-3.080282534,2.016317548,27.61829762,1.48e-07,6.8e-06,"T2_vs_CTL","down"
"17107","TRINITY_DN63362_c0_g1_i1",-2.571357072,5.322563017,27.59620923,1.49e-07,6.86e-06,"T2_vs_CTL","down"
"17108","TRINITY_DN57958_c1_g1_i1",-4.357121717,-0.237705295,27.56453429,1.52e-07,6.95e-06,"T2_vs_CTL","down"
"17109","TRINITY_DN60544_c0_g1_i1",-2.570209808,6.790036632,27.53903767,1.54e-07,7.02e-06,"T2_vs_CTL","down"
"17110","TRINITY_DN7739_c0_g1_i1",-3.54314455,0.762823538,27.42188243,1.64e-07,7.44e-06,"T2_vs_CTL","down"
"17111","TRINITY_DN61288_c1_g2_i1",6.7254675,-0.279552368,27.33326913,1.71e-07,7.77e-06,"T2_vs_CTL","up"
"17112","TRINITY_DN50295_c0_g1_i1",2.581001112,4.808675618,27.24435932,1.79e-07,8.1e-06,"T2_vs_CTL","up"
"17113","TRINITY_DN52555_c0_g1_i1",2.558750756,5.397458331,27.24255973,1.79e-07,8.1e-06,"T2_vs_CTL","up"
"17114","TRINITY_DN54928_c0_g1_i2",6.720187325,-0.300699939,27.15124643,1.88e-07,8.47e-06,"T2_vs_CTL","up"
"17115","TRINITY_DN55413_c0_g1_i1",4.097193098,0.188894695,27.1351421,1.9e-07,8.52e-06,"T2_vs_CTL","up"
"17116","TRINITY_DN52730_c0_g1_i3",2.557009276,5.740996494,27.02599426,2.01e-07,8.99e-06,"T2_vs_CTL","up"
"17117","TRINITY_DN58609_c0_g1_i1",-2.557111236,4.993557708,27.01582698,2.02e-07,9.01e-06,"T2_vs_CTL","down"
"17118","TRINITY_DN2118_c0_g1_i1",4.295512512,0.018779423,26.98256189,2.05e-07,9.11e-06,"T2_vs_CTL","up"
"17119","TRINITY_DN29061_c0_g1_i1",2.592590573,4.268424778,26.97951414,2.06e-07,9.11e-06,"T2_vs_CTL","up"
"17120","TRINITY_DN33812_c0_g1_i1",-2.544944996,6.90684359,26.96932202,2.07e-07,9.11e-06,"T2_vs_CTL","down"
"17121","TRINITY_DN35982_c0_g1_i1",2.547454548,6.665692359,26.96924375,2.07e-07,9.11e-06,"T2_vs_CTL","up"
"17122","TRINITY_DN17760_c0_g1_i1",2.574918317,5.353551108,26.96775027,2.07e-07,9.11e-06,"T2_vs_CTL","up"
"17123","TRINITY_DN59336_c0_g1_i1",-4.503259766,0.019211475,26.92252818,2.12e-07,9.31e-06,"T2_vs_CTL","down"
"17124","TRINITY_DN52730_c0_g1_i5",2.659811,4.329108445,26.90595925,2.14e-07,9.36e-06,"T2_vs_CTL","up"
"17125","TRINITY_DN60786_c0_g1_i1",-3.963989694,0.118772749,26.87182955,2.17e-07,9.5e-06,"T2_vs_CTL","down"
"17126","TRINITY_DN52074_c0_g2_i1",-3.692334974,0.566305531,26.84782306,2.2e-07,9.6e-06,"T2_vs_CTL","down"
"17127","TRINITY_DN59479_c0_g1_i1",2.833673448,2.783566032,26.72178314,2.35e-07,1.02e-05,"T2_vs_CTL","up"
"17128","TRINITY_DN58355_c0_g1_i4",2.631578209,4.049318476,26.66505675,2.42e-07,1.05e-05,"T2_vs_CTL","up"
"17129","TRINITY_DN40464_c0_g1_i1",-3.632015311,0.640878503,26.62224854,2.47e-07,1.07e-05,"T2_vs_CTL","down"
"17130","TRINITY_DN3238_c1_g1_i1",6.911204075,-1.11874147,26.58275303,2.52e-07,1.09e-05,"T2_vs_CTL","up"
"17131","TRINITY_DN49182_c0_g1_i1",-2.598005467,3.724698054,26.54970545,2.57e-07,1.11e-05,"T2_vs_CTL","down"
"17132","TRINITY_DN64065_c5_g2_i1",-2.604510782,3.677062337,26.46963047,2.68e-07,1.15e-05,"T2_vs_CTL","down"
"17133","TRINITY_DN47528_c0_g1_i1",-2.782178354,2.847175047,26.454776,2.7e-07,1.16e-05,"T2_vs_CTL","down"
"17134","TRINITY_DN32728_c0_g1_i1",-3.55557473,0.612674349,26.40107319,2.77e-07,1.18e-05,"T2_vs_CTL","down"
"17135","TRINITY_DN57763_c0_g1_i1",-2.592417089,3.71698197,26.3994061,2.78e-07,1.18e-05,"T2_vs_CTL","down"
